HITId,WorkerId,batch,variable,value,English,country,answer
mainH262,mainS63,1,Input.id_2,filler_1_1,TRUE,TRUE,10
mainH171,mainS73,1,Input.id_2,meager-three-weeks-sent_no_plural-The family,TRUE,TRUE,3
mainH100,mainS15,1,Input.id_2,paltry-three-weeks-sent_reverse_mods-The touris,TRUE,TRUE,3
mainH315,mainS73,1,Input.id_2,filler_1_1,FALSE,FALSE,9
mainH238,mainS69,1,Input.id_2,filler_1_4,TRUE,TRUE,9
mainH125,mainS63,1,Input.id_2,filler_1_8,TRUE,TRUE,10
mainH30,mainS63,1,Input.id_2,filler_0_2,TRUE,TRUE,2
mainH319,mainS15,1,Input.id_2,filler_0_6,TRUE,TRUE,1
mainH35,mainS105,1,Input.id_2,paltry-three-months-sent_no_plural-The diplom,TRUE,TRUE,9
mainH255,mainS67,1,Input.id_2,lovely-three-days-sent_no_mod-The diplom,TRUE,TRUE,5
mainH188,mainS63,1,Input.id_2,impressive-three-days-sent_reverse_mods-The family,TRUE,TRUE,6
mainH37,mainS10,1,Input.id_2,filler_0_7,TRUE,TRUE,1
mainH249,mainS63,1,Input.id_2,filler_0_2,TRUE,TRUE,3
mainH51,mainS63,1,Input.id_2,ugly-three-days-sent_no_mod-The family,TRUE,TRUE,3
mainH44,mainS67,1,Input.id_2,impressive-three-weeks-sent_no_mod-The touris,TRUE,TRUE,5
mainH118,mainS63,1,Input.id_2,hideous-three-weeks-sent_no_plural-The diplom,TRUE,TRUE,2
mainH87,mainS63,1,Input.id_2,filler_0_7,TRUE,TRUE,2
mainH202,mainS113,1,Input.id_2,filler_1_5,TRUE,TRUE,9
mainH126,mainS19,1,Input.id_2,filler_1_4,TRUE,TRUE,3
mainH316,mainS111,1,Input.id_2,impressive-three-days-sent_no_plural-The diplom,TRUE,TRUE,7
mainH274,mainS63,1,Input.id_2,filler_0_6,TRUE,TRUE,2
mainH136,mainS119,1,Input.id_2,mere-three-months-sent_default-The touris,TRUE,TRUE,10
mainH283,mainS15,1,Input.id_2,filler_1_5,TRUE,TRUE,10
mainH308,mainS97,1,Input.id_2,disappointing-three-weeks-sent_no_plural-The diplom,TRUE,TRUE,7
mainH252,mainS60,1,Input.id_2,filler_1_5,TRUE,TRUE,2
mainH108,mainS63,1,Input.id_2,filler_0_7,TRUE,TRUE,3
mainH284,mainS111,1,Input.id_2,filler_0_3,TRUE,TRUE,5
mainH299,mainS73,1,Input.id_2,filler_1_8,TRUE,TRUE,10
mainH201,mainS111,1,Input.id_2,filler_1_1,TRUE,TRUE,10
mainH324,mainS67,1,Input.id_2,filler_0_2,TRUE,TRUE,4
mainH204,mainS15,1,Input.id_2,ugly-three-months-sent_default-The family,TRUE,TRUE,5
mainH141,mainS73,1,Input.id_2,whopping-three-months-sent_reverse_mods-The diplom,TRUE,TRUE,10
mainH233,mainS63,1,Input.id_2,filler_0_6,TRUE,TRUE,2
mainH77,mainS73,1,Input.id_2,filler_0_2,TRUE,TRUE,4
mainH45,mainS111,1,Input.id_2,meager-three-days-sent_no_a-The family,TRUE,TRUE,6
mainH270,mainS111,1,Input.id_2,filler_0_6,TRUE,TRUE,1
mainH267,mainS111,1,Input.id_2,filler_1_1,TRUE,TRUE,10
mainH116,mainS39,1,Input.id_2,filler_0_2,TRUE,TRUE,1
mainH48,mainS69,1,Input.id_2,filler_0_3,TRUE,TRUE,5
mainH145,mainS111,1,Input.id_2,filler_0_2,TRUE,TRUE,1
mainH106,mainS111,1,Input.id_2,filler_1_1,TRUE,TRUE,10
mainH73,mainS2,1,Input.id_2,filler_1_1,TRUE,TRUE,8
mainH227,mainS63,1,Input.id_2,filler_0_7,TRUE,TRUE,2
mainH103,mainS63,1,Input.id_2,filler_0_7,TRUE,TRUE,2
mainH8,mainS64,1,Input.id_2,filler_1_5,TRUE,TRUE,6
mainH335,mainS63,1,Input.id_2,filler_0_7,TRUE,TRUE,2
mainH69,mainS67,1,Input.id_2,filler_1_5,TRUE,TRUE,10
mainH211,mainS73,1,Input.id_2,hideous-three-weeks-sent-The touris,TRUE,TRUE,7
mainH2,mainS69,1,Input.id_2,filler_0_2,TRUE,TRUE,4
mainH96,mainS77,1,Input.id_2,filler_0_6,TRUE,TRUE,2
mainH278,mainS63,1,Input.id_2,filler_0_6,TRUE,TRUE,10
mainH266,mainS111,1,Input.id_2,hideous-three-days-sent_no_a-The touris,TRUE,TRUE,7
mainH90,mainS63,1,Input.id_2,filler_1_8,TRUE,TRUE,10
mainH181,mainS111,1,Input.id_2,paltry-three-months-sent_no_plural-The family,TRUE,TRUE,7
mainH127,mainS15,1,Input.id_2,filler_0_6,TRUE,TRUE,1
mainH137,mainS63,1,Input.id_2,filler_1_5,TRUE,TRUE,10
mainH43,mainS69,1,Input.id_2,filler_1_4,TRUE,TRUE,10
mainH193,mainS111,1,Input.id_2,lovely-three-weeks-sent-The diplom,FALSE,TRUE,10
mainH32,mainS111,1,Input.id_2,filler_0_3,TRUE,TRUE,5
mainH210,mainS111,1,Input.id_2,incredible-three-weeks-sent_reverse_mods-The family,TRUE,TRUE,6
mainH64,mainS15,1,Input.id_2,filler_1_4,TRUE,TRUE,10
mainH36,mainS15,1,Input.id_2,filler_1_1,TRUE,TRUE,9
mainH275,mainS63,1,Input.id_2,meager-three-months-sent_reverse_mods-The diplom,TRUE,TRUE,9
mainH224,mainS69,1,Input.id_2,filler_1_5,TRUE,TRUE,9
mainH83,mainS53,1,Input.id_2,filler_1_4,TRUE,TRUE,9
mainH338,mainS15,1,Input.id_2,filler_0_3,TRUE,TRUE,2
mainH254,mainS72,1,Input.id_2,filler_1_5,TRUE,TRUE,2
mainH251,mainS111,1,Input.id_2,filler_1_8,TRUE,TRUE,9
mainH168,mainS63,1,Input.id_2,filler_1_5,TRUE,TRUE,10
mainH129,mainS73,1,Input.id_2,filler_1_4,TRUE,TRUE,7
mainH195,mainS69,1,Input.id_2,meager-three-weeks-sent_default-The touris,TRUE,TRUE,6
mainH199,mainS69,1,Input.id_2,filler_1_4,TRUE,TRUE,9
mainH269,mainS111,1,Input.id_2,filler_1_8,TRUE,TRUE,9
mainH122,mainS111,1,Input.id_2,hefty-three-months-sent_no_a-The touris,FALSE,FALSE,2
mainH178,mainS67,1,Input.id_2,meager-three-weeks-sent_no_mod-The diplom,TRUE,TRUE,10
mainH4,mainS69,1,Input.id_2,filler_1_4,TRUE,TRUE,10
mainH142,mainS63,1,Input.id_2,incredible-three-months-sent_no_a-The diplom,TRUE,TRUE,4
mainH197,mainS54,1,Input.id_2,filler_1_8,TRUE,TRUE,8
mainH180,mainS67,1,Input.id_2,filler_0_3,TRUE,TRUE,1
mainH208,mainS94,1,Input.id_2,whopping-three-days-sent_no_plural-The diplom,TRUE,TRUE,10
mainH49,mainS111,1,Input.id_2,filler_1_8,TRUE,TRUE,9
mainH326,mainS69,1,Input.id_2,filler_0_3,TRUE,TRUE,4
mainH242,mainS73,1,Input.id_2,filler_0_7,TRUE,TRUE,4
mainH198,mainS73,1,Input.id_2,filler_1_1,TRUE,TRUE,9
mainH312,mainS73,1,Input.id_2,filler_0_7,TRUE,TRUE,3
mainH60,mainS63,1,Input.id_2,filler_0_6,TRUE,TRUE,2
mainH52,mainS111,1,Input.id_2,filler_1_4,TRUE,TRUE,9
mainH177,mainS111,1,Input.id_2,paltry-three-weeks-sent_default-The diplom,TRUE,TRUE,9
mainH34,mainS111,1,Input.id_2,beautiful-three-days-sent_no_a-The diplom,TRUE,TRUE,7
mainH258,mainS69,1,Input.id_2,filler_0_3,TRUE,TRUE,5
mainH92,mainS111,1,Input.id_2,filler_0_3,TRUE,TRUE,5
mainH272,mainS111,1,Input.id_2,filler_1_8,TRUE,TRUE,9
mainH245,mainS63,1,Input.id_2,incredible-three-months-sent_default-The diplom,TRUE,TRUE,10
mainH209,mainS63,1,Input.id_2,filler_0_3,TRUE,TRUE,2
mainH159,mainS27,1,Input.id_2,filler_0_6,TRUE,TRUE,2
mainH264,mainS81,1,Input.id_2,filler_1_8,TRUE,TRUE,10
mainH276,mainS63,1,Input.id_2,filler_1_5,TRUE,TRUE,10
mainH219,mainS111,1,Input.id_2,filler_1_4,TRUE,TRUE,9
mainH146,mainS111,1,Input.id_2,filler_1_5,TRUE,TRUE,9
mainH140,mainS63,1,Input.id_2,filler_0_3,TRUE,TRUE,2
mainH144,mainS81,1,Input.id_2,filler_0_2,TRUE,TRUE,1
mainH334,mainS111,1,Input.id_2,filler_1_8,TRUE,TRUE,9
mainH9,mainS63,1,Input.id_2,whopping-three-weeks-sent_no_plural-The touris,TRUE,TRUE,3
mainH93,mainS111,1,Input.id_2,paltry-three-months-sent_no_mod-The diplom,TRUE,TRUE,6
mainH327,mainS63,1,Input.id_2,filler_0_7,TRUE,TRUE,4
mainH329,mainS73,1,Input.id_2,filler_1_1,TRUE,TRUE,9
mainH67,mainS63,1,Input.id_2,whopping-three-weeks-sent_no_mod-The family,TRUE,TRUE,2
mainH328,mainS85,1,Input.id_2,filler_1_4,TRUE,TRUE,8
mainH3,mainS78,2,Input.id_2,filler_1_5,TRUE,TRUE,10
mainH6,mainS20,2,Input.id_2,filler_0_7,TRUE,TRUE,1
mainH10,mainS90,2,Input.id_2,filler_0_7,TRUE,TRUE,1
mainH13,mainS21,2,Input.id_2,impressive-three-days-sent_no_a-The diplom,TRUE,TRUE,3
mainH20,mainS59,2,Input.id_2,filler_0_3,TRUE,TRUE,2
mainH22,mainS91,2,Input.id_2,filler_1_8,TRUE,TRUE,10
mainH24,mainS88,2,Input.id_2,filler_1_4,TRUE,TRUE,9
mainH25,mainS66,2,Input.id_2,impressive-three-days-sent_reverse_mods-The family,TRUE,TRUE,4
mainH27,mainS118,2,Input.id_2,whopping-three-days-sent_no_plural-The diplom,TRUE,TRUE,6
mainH29,mainS74,2,Input.id_2,paltry-three-months-sent_no_plural-The family,TRUE,TRUE,4
mainH33,mainS115,2,Input.id_2,filler_0_3,TRUE,TRUE,1
mainH38,mainS58,2,Input.id_2,filler_0_7,TRUE,TRUE,2
mainH46,mainS34,2,Input.id_2,filler_0_3,TRUE,TRUE,1
mainH53,mainS49,2,Input.id_2,incredible-three-weeks-sent_reverse_mods-The family,TRUE,TRUE,2
mainH54,mainS22,2,Input.id_2,filler_1_4,TRUE,TRUE,10
mainH55,mainS138,2,Input.id_2,ugly-three-days-sent_default-The diplom,TRUE,TRUE,6
mainH56,mainS106,2,Input.id_2,filler_1_4,TRUE,TRUE,8
mainH57,mainS83,2,Input.id_2,filler_1_4,TRUE,TRUE,10
mainH59,mainS43,2,Input.id_2,filler_1_1,TRUE,TRUE,8
mainH65,mainS4,2,Input.id_2,filler_0_6,TRUE,TRUE,1
mainH68,mainS61,2,Input.id_2,astonishing-three-days-sent_default-The touris,TRUE,TRUE,8
mainH74,mainS100,2,Input.id_2,filler_1_8,TRUE,TRUE,8
mainH79,mainS62,2,Input.id_2,filler_1_5,TRUE,TRUE,10
mainH81,mainS7,2,Input.id_2,filler_0_2,FALSE,FALSE,5
mainH88,mainS114,2,Input.id_2,filler_0_2,FALSE,FALSE,3
mainH94,mainS14,2,Input.id_2,staggering-three-days-sent_no_a-The touris,TRUE,TRUE,6
mainH98,mainS141,2,Input.id_2,filler_1_5,TRUE,TRUE,8
mainH99,mainS107,2,Input.id_2,filler_1_5,TRUE,TRUE,8
mainH104,mainS82,2,Input.id_2,filler_1_4,TRUE,TRUE,10
mainH109,mainS50,2,Input.id_2,filler_0_3,TRUE,TRUE,2
mainH110,mainS117,2,Input.id_2,incredible-three-months-sent_no_a-The diplom,TRUE,TRUE,3
mainH111,mainS5,2,Input.id_2,meager-three-months-sent_reverse_mods-The diplom,TRUE,TRUE,6
mainH112,mainS95,2,Input.id_2,disappointing-three-months-sent_no_mod-The diplom,TRUE,TRUE,10
mainH115,mainS93,2,Input.id_2,filler_1_5,TRUE,TRUE,8
mainH124,mainS16,2,Input.id_2,filler_0_3,TRUE,TRUE,7
mainH130,mainS3,2,Input.id_2,hideous-three-weeks-sent_no_plural-The diplom,TRUE,TRUE,6
mainH131,mainS38,2,Input.id_2,filler_0_3,TRUE,TRUE,2
mainH132,mainS132,2,Input.id_2,whopping-three-months-sent_no_mod-The diplom,TRUE,TRUE,10
mainH134,mainS80,2,Input.id_2,filler_1_8,TRUE,TRUE,5
mainH147,mainS46,2,Input.id_2,whopping-three-weeks-sent_no_plural-The touris,TRUE,TRUE,7
mainH149,mainS143,2,Input.id_2,filler_1_8,TRUE,TRUE,9
mainH151,mainS1,2,Input.id_2,disappointing-three-days-sent_no_plural-The diplom,TRUE,TRUE,2
mainH155,mainS86,2,Input.id_2,filler_1_8,TRUE,TRUE,8
mainH156,mainS123,2,Input.id_2,paltry-three-weeks-sent_default-The diplom,TRUE,TRUE,9
mainH158,mainS11,2,Input.id_2,filler_1_8,TRUE,TRUE,9
mainH160,mainS129,2,Input.id_2,filler_1_8,TRUE,TRUE,8
mainH164,mainS56,2,Input.id_2,hefty-three-days-sent_no_mod-The family,TRUE,TRUE,8
mainH166,mainS51,2,Input.id_2,filler_1_5,TRUE,TRUE,10
mainH175,mainS65,2,Input.id_2,filler_1_8,TRUE,TRUE,4
mainH176,mainS110,2,Input.id_2,whopping-three-weeks-sent_no_mod-The family,TRUE,TRUE,4
mainH182,mainS57,2,Input.id_2,filler_1_5,TRUE,TRUE,2
mainH186,mainS18,2,Input.id_2,filler_0_7,TRUE,TRUE,1
mainH189,mainS89,2,Input.id_2,filler_1_8,TRUE,TRUE,9
mainH190,mainS68,2,Input.id_2,paltry-three-weeks-sent_reverse_mods-The touris,TRUE,TRUE,5
mainH206,mainS76,2,Input.id_2,filler_1_4,TRUE,TRUE,8
mainH212,mainS30,2,Input.id_2,hideous-three-weeks-sent-The touris,TRUE,TRUE,2
mainH220,mainS103,2,Input.id_2,beautiful-three-days-sent_no_mod-The diplom,TRUE,TRUE,2
mainH225,mainS55,2,Input.id_2,filler_1_1,TRUE,TRUE,9
mainH228,mainS96,2,Input.id_2,hefty-three-months-sent_no_a-The touris,TRUE,TRUE,2
mainH230,mainS128,2,Input.id_2,ugly-three-months-sent_default-The family,TRUE,FALSE,7
mainH232,mainS79,2,Input.id_2,filler_0_6,TRUE,TRUE,1
mainH234,mainS137,2,Input.id_2,filler_0_7,TRUE,TRUE,2
mainH236,mainS108,2,Input.id_2,filler_1_8,TRUE,TRUE,10
mainH243,mainS44,2,Input.id_2,filler_0_7,TRUE,TRUE,1
mainH247,mainS35,2,Input.id_2,filler_0_2,TRUE,TRUE,1
mainH257,mainS24,2,Input.id_2,filler_1_1,TRUE,TRUE,2
mainH259,mainS127,2,Input.id_2,filler_0_7,TRUE,TRUE,2
mainH263,mainS52,2,Input.id_2,filler_1_1,TRUE,TRUE,9
mainH268,mainS6,2,Input.id_2,filler_0_3,TRUE,TRUE,3
mainH271,mainS41,2,Input.id_2,filler_1_4,TRUE,TRUE,7
mainH281,mainS125,2,Input.id_2,filler_1_8,TRUE,TRUE,10
mainH282,mainS17,2,Input.id_2,filler_0_3,TRUE,TRUE,1
mainH285,mainS116,2,Input.id_2,filler_0_3,TRUE,TRUE,3
mainH287,mainS42,2,Input.id_2,filler_0_2,TRUE,TRUE,2
mainH288,mainS104,2,Input.id_2,filler_0_6,TRUE,TRUE,1
mainH291,mainS120,2,Input.id_2,filler_1_8,TRUE,TRUE,6
mainH293,mainS47,2,Input.id_2,filler_0_7,TRUE,TRUE,2
mainH294,mainS112,2,Input.id_2,disappointing-three-weeks-sent_no_plural-The diplom,TRUE,TRUE,2
mainH300,mainS48,2,Input.id_2,filler_0_6,TRUE,TRUE,2
mainH309,mainS84,2,Input.id_2,filler_1_5,TRUE,TRUE,6
mainH310,mainS70,2,Input.id_2,filler_0_3,TRUE,TRUE,2
mainH311,mainS45,2,Input.id_2,filler_0_7,TRUE,TRUE,3
mainH314,mainS139,2,Input.id_2,filler_1_4,TRUE,FALSE,10
mainH323,mainS29,2,Input.id_2,filler_1_4,TRUE,TRUE,8
mainH325,mainS8,2,Input.id_2,filler_1_4,TRUE,TRUE,10
mainH331,mainS102,2,Input.id_2,incredible-three-days-sent_default-The family,TRUE,TRUE,10
mainH333,mainS75,2,Input.id_2,filler_1_1,TRUE,TRUE,2
mainH337,mainS134,2,Input.id_2,filler_0_7,TRUE,TRUE,2
mainH222,mainS25,1,Input.id_3,beautiful-three-months-sent_no_plural-The touris,TRUE,TRUE,3
mainH216,mainS71,1,Input.id_3,filler_1_8,TRUE,TRUE,10
mainH229,mainS31,1,Input.id_3,filler_1_5,FALSE,FALSE,9
mainH231,mainS73,1,Input.id_3,filler_1_5,TRUE,TRUE,10
mainH305,mainS26,1,Input.id_3,filler_1_1,TRUE,TRUE,6
mainH313,mainS99,1,Input.id_3,filler_1_4,TRUE,TRUE,9
mainH61,mainS28,1,Input.id_3,filler_1_1,TRUE,TRUE,9
mainH226,mainS63,1,Input.id_3,filler_1_5,TRUE,TRUE,10
mainH339,mainS98,1,Input.id_3,ugly-three-months-sent_no_plural-The diplom,TRUE,TRUE,6
mainH119,mainS111,1,Input.id_3,filler_1_8,TRUE,TRUE,9
mainH50,mainS111,1,Input.id_3,hefty-three-weeks-sent_no_plural-The diplom,TRUE,TRUE,7
mainH114,mainS111,1,Input.id_3,filler_1_5,TRUE,TRUE,9
mainH192,mainS40,1,Input.id_3,filler_1_1,TRUE,TRUE,5
mainH307,mainS63,1,Input.id_3,filler_0_7,TRUE,TRUE,2
mainH16,mainS15,1,Input.id_3,filler_0_3,TRUE,TRUE,2
mainH31,mainS69,1,Input.id_3,beautiful-three-months-sent-The diplom,TRUE,TRUE,8
mainH42,mainS32,1,Input.id_3,paltry-three-months-sent_no_a-The family,TRUE,TRUE,4
mainH123,mainS63,1,Input.id_3,incredible-three-days-sent_no_mod-The diplom,TRUE,TRUE,4
mainH19,mainS88,1,Input.id_3,filler_1_1,TRUE,TRUE,5
mainH66,mainS15,1,Input.id_3,filler_0_7,TRUE,TRUE,2
mainH95,mainS63,1,Input.id_3,incredible-three-days-sent_no_plural-The diplom,TRUE,TRUE,10
mainH273,mainS63,1,Input.id_3,filler_0_3,TRUE,TRUE,2
mainH28,mainS15,1,Input.id_3,filler_1_4,TRUE,TRUE,10
mainH153,mainS111,1,Input.id_3,filler_1_4,TRUE,TRUE,9
mainH143,mainS69,1,Input.id_3,filler_1_1,TRUE,TRUE,6
mainH187,mainS111,1,Input.id_3,filler_1_1,TRUE,TRUE,10
mainH301,mainS111,1,Input.id_3,filler_0_3,TRUE,TRUE,5
mainH170,mainS63,1,Input.id_3,filler_1_8,TRUE,TRUE,10
mainH41,mainS111,1,Input.id_3,lovely-three-days-sent_no_plural-The touris,TRUE,TRUE,6
mainH213,mainS122,1,Input.id_3,filler_1_4,TRUE,TRUE,7
mainH167,mainS126,1,Input.id_3,filler_0_6,TRUE,TRUE,2
mainH12,mainS63,1,Input.id_3,hideous-three-days-sent_no_mod-The diplom,TRUE,TRUE,2
mainH340,mainS63,1,Input.id_3,meager-three-weeks-sent_no_mod-The touris,TRUE,TRUE,3
mainH241,mainS111,1,Input.id_3,meager-three-days-sent-The family,TRUE,TRUE,10
mainH194,mainS63,1,Input.id_3,filler_1_1,TRUE,TRUE,10
mainH78,mainS63,1,Input.id_3,filler_1_4,TRUE,TRUE,10
mainH297,mainS63,1,Input.id_3,filler_0_3,TRUE,TRUE,2
mainH17,mainS111,1,Input.id_3,hefty-three-days-sent-The family,TRUE,TRUE,10
mainH179,mainS63,1,Input.id_3,paltry-three-months-sent_no_a-The diplom,TRUE,TRUE,6
mainH214,mainS131,1,Input.id_3,filler_1_5,TRUE,TRUE,4
mainH62,mainS121,1,Input.id_3,meager-three-days-sent_no_plural-The family,TRUE,TRUE,2
mainH302,mainS111,1,Input.id_3,incredible-three-days-sent-The touris,TRUE,TRUE,10
mainH207,mainS67,1,Input.id_3,filler_0_6,TRUE,TRUE,1
mainH277,mainS63,1,Input.id_3,filler_1_4,TRUE,TRUE,10
mainH244,mainS111,1,Input.id_3,mere-three-days-sent_no_mod-The diplom,TRUE,TRUE,7
mainH82,mainS87,1,Input.id_3,meager-three-days-sent-The touris,FALSE,FALSE,8
mainH218,mainS111,1,Input.id_3,filler_0_3,TRUE,TRUE,5
mainH101,mainS111,1,Input.id_3,filler_1_8,TRUE,TRUE,9
mainH322,mainS63,1,Input.id_3,filler_1_4,TRUE,TRUE,10
mainH286,mainS67,1,Input.id_3,filler_0_6,TRUE,TRUE,1
mainH97,mainS140,1,Input.id_3,whopping-three-days-sent_no_plural-The touris,TRUE,TRUE,3
mainH117,mainS15,1,Input.id_3,filler_0_6,TRUE,TRUE,1
mainH21,mainS23,1,Input.id_3,mere-three-weeks-sent_no_mod-The family,TRUE,TRUE,3
mainH150,mainS33,1,Input.id_3,disappointing-three-days-sent-The diplom,TRUE,TRUE,9
mainH336,mainS63,1,Input.id_3,filler_0_3,TRUE,TRUE,2
mainH256,mainS111,1,Input.id_3,hefty-three-weeks-sent-The diplom,TRUE,TRUE,10
mainH200,mainS111,1,Input.id_3,filler_0_6,TRUE,TRUE,1
mainH183,mainS15,1,Input.id_3,filler_1_4,TRUE,TRUE,10
mainH14,mainS73,1,Input.id_3,meager-three-days-sent_no_mod-The touris,TRUE,TRUE,2
mainH39,mainS63,1,Input.id_3,filler_1_1,TRUE,TRUE,10
mainH320,mainS15,1,Input.id_3,beautiful-three-days-sent_no_plural-The diplom,TRUE,TRUE,3
mainH154,mainS73,1,Input.id_3,filler_0_7,TRUE,TRUE,2
mainH221,mainS124,1,Input.id_3,astonishing-three-weeks-sent-The touris,TRUE,TRUE,4
mainH89,mainS63,1,Input.id_3,filler_0_7,TRUE,TRUE,3
mainH75,mainS67,1,Input.id_3,filler_1_8,TRUE,TRUE,10
mainH1,mainS111,1,Input.id_3,filler_0_7,TRUE,TRUE,2
mainH173,mainS111,1,Input.id_3,filler_1_4,TRUE,TRUE,9
mainH76,mainS67,1,Input.id_3,filler_1_8,TRUE,TRUE,10
mainH71,mainS63,1,Input.id_3,filler_1_1,TRUE,TRUE,10
mainH317,mainS15,1,Input.id_3,filler_1_5,TRUE,TRUE,10
mainH135,mainS63,1,Input.id_3,filler_0_2,TRUE,TRUE,2
mainH133,mainS63,1,Input.id_3,filler_1_5,TRUE,TRUE,10
mainH240,mainS111,1,Input.id_3,filler_0_2,TRUE,TRUE,4
mainH250,mainS63,1,Input.id_3,filler_1_1,TRUE,TRUE,10
mainH72,mainS73,1,Input.id_3,filler_0_3,TRUE,TRUE,1
mainH332,mainS92,1,Input.id_3,filler_1_1,TRUE,TRUE,9
mainH58,mainS37,1,Input.id_3,filler_0_3,TRUE,TRUE,2
mainH306,mainS142,1,Input.id_3,filler_0_3,TRUE,TRUE,2
mainH163,mainS130,1,Input.id_3,filler_0_3,TRUE,TRUE,2
mainH23,mainS111,1,Input.id_3,filler_0_7,TRUE,TRUE,1
mainH40,mainS63,1,Input.id_3,hideous-three-days-sent_default-The family,TRUE,TRUE,10
mainH113,mainS69,1,Input.id_3,filler_1_4,TRUE,TRUE,9
mainH261,mainS111,1,Input.id_3,filler_0_7,TRUE,TRUE,1
mainH152,mainS9,1,Input.id_3,filler_1_5,TRUE,NA,9
mainH157,mainS63,1,Input.id_3,filler_1_1,TRUE,TRUE,10
mainH289,mainS63,1,Input.id_3,astonishing-three-months-sent-The touris,TRUE,TRUE,9
mainH139,mainS63,1,Input.id_3,filler_0_7,TRUE,TRUE,2
mainH138,mainS63,1,Input.id_3,filler_1_5,TRUE,TRUE,10
mainH7,mainS63,1,Input.id_3,filler_1_1,TRUE,TRUE,10
mainH63,mainS111,1,Input.id_3,filler_1_4,TRUE,TRUE,9
mainH107,mainS63,1,Input.id_3,filler_0_6,TRUE,TRUE,3
mainH191,mainS111,1,Input.id_3,impressive-three-weeks-sent_no_a-The family,TRUE,TRUE,6
mainH217,mainS63,1,Input.id_3,filler_0_2,TRUE,TRUE,2
mainH84,mainS73,1,Input.id_3,lovely-three-days-sent_no_mod-The family,TRUE,TRUE,3
mainH205,mainS69,1,Input.id_3,filler_0_6,TRUE,TRUE,4
mainH162,mainS135,1,Input.id_3,disappointing-three-weeks-sent_no_mod-The touris,TRUE,TRUE,1
mainH279,mainS111,1,Input.id_3,whopping-three-months-sent_no_mod-The touris,TRUE,TRUE,5
mainH280,mainS15,1,Input.id_3,staggering-three-weeks-sent_no_mod-The touris,TRUE,TRUE,3
mainH304,mainS111,1,Input.id_3,beautiful-three-weeks-sent_no_mod-The family,TRUE,TRUE,7
mainH105,mainS13,1,Input.id_3,paltry-three-months-sent_default-The family,TRUE,TRUE,10
mainH295,mainS111,1,Input.id_3,filler_1_1,TRUE,TRUE,10
mainH184,mainS111,1,Input.id_3,incredible-three-weeks-sent_no_mod-The diplom,TRUE,TRUE,6
mainH265,mainS111,1,Input.id_3,filler_1_8,TRUE,TRUE,9
mainH174,mainS111,1,Input.id_3,filler_0_7,TRUE,TRUE,1
mainH102,mainS36,1,Input.id_3,filler_1_1,TRUE,TRUE,10
mainH165,mainS111,1,Input.id_3,impressive-three-weeks-sent_no_plural-The touris,TRUE,TRUE,7
mainH330,mainS111,1,Input.id_3,filler_0_6,TRUE,TRUE,1
mainH196,mainS63,1,Input.id_3,filler_0_7,TRUE,TRUE,2
mainH253,mainS69,1,Input.id_3,filler_0_7,TRUE,TRUE,5
mainH290,mainS63,1,Input.id_3,filler_1_5,TRUE,TRUE,10
mainH161,mainS111,1,Input.id_3,filler_0_6,TRUE,TRUE,1
mainH237,mainS63,1,Input.id_3,filler_1_8,TRUE,TRUE,10
mainH47,mainS67,1,Input.id_3,filler_0_7,TRUE,TRUE,1
mainH239,mainS111,1,Input.id_3,filler_0_2,TRUE,TRUE,1
mainH185,mainS109,1,Input.id_3,filler_1_1,TRUE,TRUE,7
mainH203,mainS111,1,Input.id_3,incredible-three-months-sent-The diplom,TRUE,TRUE,10
mainH223,mainS63,1,Input.id_3,filler_1_1,TRUE,TRUE,10
mainH86,mainS111,1,Input.id_3,filler_0_3,TRUE,TRUE,5
mainH15,mainS111,1,Input.id_3,filler_1_4,TRUE,TRUE,9
mainH292,mainS111,1,Input.id_3,filler_0_2,TRUE,TRUE,1
mainH120,mainS12,1,Input.id_3,hideous-three-days-sent-The diplom,FALSE,FALSE,7
mainH235,mainS101,1,Input.id_3,ugly-three-months-sent_no_a-The touris,TRUE,TRUE,2
mainH80,mainS111,1,Input.id_3,filler_1_4,TRUE,TRUE,9
mainH26,mainS111,1,Input.id_3,filler_0_3,TRUE,TRUE,5
mainH172,mainS63,1,Input.id_3,filler_0_7,TRUE,TRUE,2
mainH248,mainS67,1,Input.id_3,filler_1_1,TRUE,TRUE,10
mainH70,mainS73,1,Input.id_3,filler_1_1,TRUE,TRUE,9
mainH85,mainS63,1,Input.id_3,beautiful-three-days-sent-The diplom,TRUE,TRUE,10
mainH215,mainS73,1,Input.id_3,filler_1_5,TRUE,TRUE,10
mainH18,mainS111,1,Input.id_3,filler_0_6,TRUE,TRUE,1
mainH298,mainS73,1,Input.id_3,filler_0_6,TRUE,TRUE,1
mainH121,mainS111,1,Input.id_3,filler_0_2,TRUE,TRUE,2
mainH296,mainS69,1,Input.id_3,filler_0_6,TRUE,TRUE,2
mainH91,mainS73,1,Input.id_3,filler_1_8,TRUE,TRUE,10
mainH169,mainS63,1,Input.id_3,filler_0_3,TRUE,TRUE,3
mainH246,mainS73,1,Input.id_3,filler_0_7,TRUE,TRUE,4
mainH303,mainS63,1,Input.id_3,filler_1_8,TRUE,TRUE,10
mainH5,mainS63,1,Input.id_3,filler_1_4,TRUE,TRUE,10
mainH321,mainS111,1,Input.id_3,astonishing-three-weeks-sent_no_mod-The touris,TRUE,TRUE,6
