,experiment,template,adj,num,noun,adjclass,numclass,nounclass,sent,sent_default,sent_no_plural,sent_no_mod,sent_default_nomod,sent_no_a,sent_reverse_mods,rating-sent,goodness-sent,rating-sent_default,goodness-sent_default,rating-sent_no_plural,goodness-sent_no_plural,rating-sent_no_mod,goodness-sent_no_mod,rating-sent_default_nomod,goodness-sent_default_nomod,rating-sent_no_a,goodness-sent_no_a,rating-sent_reverse_mods,goodness-sent_reverse_mods,sentadjorder1,sentadjorder2,rating-sentadjorder1,goodness-sentadjorder1,rating-sentadjorder2,goodness-sentadjorder2
248,spentLondon,2,beautiful,"21,234",hours,adj-pos,num-high_odd,noun-measure,"The tourist passed a beautiful 21,234 hours in Papua New Guinea.","The tourist passed 21,234 beautiful hours in Papua New Guinea.","The tourist passed a beautiful 21,234 hour in Papua New Guinea.","The tourist passed a 21,234 hours in Papua New Guinea.","The tourist passed 21,234 hours in Papua New Guinea.","The tourist passed beautiful 21,234 hours in Papua New Guinea.","The tourist passed a 21,234 beautiful hours in Papua New Guinea.", good,0.9075208027185694, good,0.9924456674923543, good,0.5000533931305962, bad,0.05470230317262448, good,0.9501552278487312, good,0.8453494557631365, good,0.9424962391120265,,,,,,
249,spentLondon,2,hideous,three,days,adj-neg,num-low,noun-measure,The tourist passed a hideous three days in Papua New Guinea.,The tourist passed three hideous days in Papua New Guinea.,The tourist passed a hideous three day in Papua New Guinea.,The tourist passed a three days in Papua New Guinea.,The tourist passed three days in Papua New Guinea.,The tourist passed hideous three days in Papua New Guinea.,The tourist passed a three hideous days in Papua New Guinea., good,0.9944704363294063, good,0.997572521402963, bad,0.07466656393286786, bad,0.10462551121642927, good,0.9863977116848616, good,0.516494933378043, good,0.986464826495522,,,,,,
250,spentLondon,2,hideous,three,weeks,adj-neg,num-low,noun-measure,The tourist passed a hideous three weeks in Papua New Guinea.,The tourist passed three hideous weeks in Papua New Guinea.,The tourist passed a hideous three week in Papua New Guinea.,The tourist passed a three weeks in Papua New Guinea.,The tourist passed three weeks in Papua New Guinea.,The tourist passed hideous three weeks in Papua New Guinea.,The tourist passed a three hideous weeks in Papua New Guinea., good,0.9942960324487572, good,0.9977807838094791, bad,0.4077593954130899, bad,0.12651688510888937, good,0.9881809116887152, bad,0.49096082461481116, good,0.9927373702858261,,,,,,
251,spentLondon,2,hideous,three,months,adj-neg,num-low,noun-measure,The tourist passed a hideous three months in Papua New Guinea.,The tourist passed three hideous months in Papua New Guinea.,The tourist passed a hideous three month in Papua New Guinea.,The tourist passed a three months in Papua New Guinea.,The tourist passed three months in Papua New Guinea.,The tourist passed hideous three months in Papua New Guinea.,The tourist passed a three hideous months in Papua New Guinea., good,0.9938596653828825, good,0.9981888376376362, good,0.5703722278328424, bad,0.19969646938142016, good,0.9945440480647779, good,0.894186690095032, good,0.9950577234387313,,,,,,
252,spentLondon,2,hideous,three,years,adj-neg,num-low,noun-measure,The tourist passed a hideous three years in Papua New Guinea.,The tourist passed three hideous years in Papua New Guinea.,The tourist passed a hideous three year in Papua New Guinea.,The tourist passed a three years in Papua New Guinea.,The tourist passed three years in Papua New Guinea.,The tourist passed hideous three years in Papua New Guinea.,The tourist passed a three hideous years in Papua New Guinea., good,0.993751721190001, good,0.9975556567839861, bad,0.1620989799710083, bad,0.017819131717187298, good,0.9713117824978467, bad,0.4301169815467316, good,0.9893596562452809,,,,,,
253,spentLondon,2,hideous,three,hours,adj-neg,num-low,noun-measure,The tourist passed a hideous three hours in Papua New Guinea.,The tourist passed three hideous hours in Papua New Guinea.,The tourist passed a hideous three hour in Papua New Guinea.,The tourist passed a three hours in Papua New Guinea.,The tourist passed three hours in Papua New Guinea.,The tourist passed hideous three hours in Papua New Guinea.,The tourist passed a three hideous hours in Papua New Guinea., good,0.9945510230255542, good,0.997825368145414, bad,0.03410423469250412, bad,0.05557299282351891, good,0.9595739069274898, good,0.782856507252077, good,0.9827345342706293,,,,,,
254,spentLondon,2,hideous,five,days,adj-neg,num-low,noun-measure,The tourist passed a hideous five days in Papua New Guinea.,The tourist passed five hideous days in Papua New Guinea.,The tourist passed a hideous five day in Papua New Guinea.,The tourist passed a five days in Papua New Guinea.,The tourist passed five days in Papua New Guinea.,The tourist passed hideous five days in Papua New Guinea.,The tourist passed a five hideous days in Papua New Guinea., good,0.9963231990471736, good,0.9988427619170301, bad,0.33079708236899164, bad,0.12450894996642348, good,0.9936070593572617, good,0.6417992492910741, good,0.9754101146638556,,,,,,
255,spentLondon,2,hideous,five,weeks,adj-neg,num-low,noun-measure,The tourist passed a hideous five weeks in Papua New Guinea.,The tourist passed five hideous weeks in Papua New Guinea.,The tourist passed a hideous five week in Papua New Guinea.,The tourist passed a five weeks in Papua New Guinea.,The tourist passed five weeks in Papua New Guinea.,The tourist passed hideous five weeks in Papua New Guinea.,The tourist passed a five hideous weeks in Papua New Guinea., good,0.9960835287570896, good,0.9982189995668792, good,0.7325700362745589, bad,0.17138351952994857, good,0.9869678909928181, good,0.7766182671550734, good,0.9395723707140903,,,,,,
256,spentLondon,2,hideous,five,months,adj-neg,num-low,noun-measure,The tourist passed a hideous five months in Papua New Guinea.,The tourist passed five hideous months in Papua New Guinea.,The tourist passed a hideous five month in Papua New Guinea.,The tourist passed a five months in Papua New Guinea.,The tourist passed five months in Papua New Guinea.,The tourist passed hideous five months in Papua New Guinea.,The tourist passed a five hideous months in Papua New Guinea., good,0.9953168259177603, good,0.9986660936450169, good,0.9049899593361002, bad,0.16951166850217014, good,0.9936632071945403, good,0.7311179338710991, good,0.9809592691534453,,,,,,
257,spentLondon,2,hideous,five,years,adj-neg,num-low,noun-measure,The tourist passed a hideous five years in Papua New Guinea.,The tourist passed five hideous years in Papua New Guinea.,The tourist passed a hideous five year in Papua New Guinea.,The tourist passed a five years in Papua New Guinea.,The tourist passed five years in Papua New Guinea.,The tourist passed hideous five years in Papua New Guinea.,The tourist passed a five hideous years in Papua New Guinea., good,0.9949009624536158, good,0.9983993624888302, bad,0.33230587031359615, bad,0.0179826276499635, good,0.9612733395893382, bad,0.4847883799492452, good,0.9708561654429614,,,,,,
258,spentLondon,2,hideous,five,hours,adj-neg,num-low,noun-measure,The tourist passed a hideous five hours in Papua New Guinea.,The tourist passed five hideous hours in Papua New Guinea.,The tourist passed a hideous five hour in Papua New Guinea.,The tourist passed a five hours in Papua New Guinea.,The tourist passed five hours in Papua New Guinea.,The tourist passed hideous five hours in Papua New Guinea.,The tourist passed a five hideous hours in Papua New Guinea., good,0.9961906967736711, good,0.9984466296306163, bad,0.05408167418004728, bad,0.03583378785834768, good,0.9633926538968562, good,0.6211544600733029, good,0.9523338127565995,,,,,,
259,spentLondon,2,hideous,six,days,adj-neg,num-low,noun-measure,The tourist passed a hideous six days in Papua New Guinea.,The tourist passed six hideous days in Papua New Guinea.,The tourist passed a hideous six day in Papua New Guinea.,The tourist passed a six days in Papua New Guinea.,The tourist passed six days in Papua New Guinea.,The tourist passed hideous six days in Papua New Guinea.,The tourist passed a six hideous days in Papua New Guinea., good,0.9943358484385446, good,0.9981114101344151, bad,0.3491135005649575, bad,0.04396037400099462, good,0.982743771035925, good,0.6335494271045746, good,0.9749359611628376,,,,,,
260,spentLondon,2,hideous,six,weeks,adj-neg,num-low,noun-measure,The tourist passed a hideous six weeks in Papua New Guinea.,The tourist passed six hideous weeks in Papua New Guinea.,The tourist passed a hideous six week in Papua New Guinea.,The tourist passed a six weeks in Papua New Guinea.,The tourist passed six weeks in Papua New Guinea.,The tourist passed hideous six weeks in Papua New Guinea.,The tourist passed a six hideous weeks in Papua New Guinea., good,0.9939914526561588, good,0.9978117170897145, good,0.559369288784125, bad,0.049545378587240285, good,0.986205668883353, good,0.8935989198412306, good,0.9643139105770023,,,,,,
261,spentLondon,2,hideous,six,months,adj-neg,num-low,noun-measure,The tourist passed a hideous six months in Papua New Guinea.,The tourist passed six hideous months in Papua New Guinea.,The tourist passed a hideous six month in Papua New Guinea.,The tourist passed a six months in Papua New Guinea.,The tourist passed six months in Papua New Guinea.,The tourist passed hideous six months in Papua New Guinea.,The tourist passed a six hideous months in Papua New Guinea., good,0.9932751822733115, good,0.9981964673231755, good,0.9091270914512251, bad,0.10852766131907887, good,0.9937437354332563, good,0.8528598051834828, good,0.9881280414716129,,,,,,
262,spentLondon,2,hideous,six,years,adj-neg,num-low,noun-measure,The tourist passed a hideous six years in Papua New Guinea.,The tourist passed six hideous years in Papua New Guinea.,The tourist passed a hideous six year in Papua New Guinea.,The tourist passed a six years in Papua New Guinea.,The tourist passed six years in Papua New Guinea.,The tourist passed hideous six years in Papua New Guinea.,The tourist passed a six hideous years in Papua New Guinea., good,0.9919041176137711, good,0.9974494972730753, bad,0.11937792690274096, bad,0.011203610815417986, good,0.953265057888964, good,0.5210636894887233, good,0.9550242692472133,,,,,,
263,spentLondon,2,hideous,six,hours,adj-neg,num-low,noun-measure,The tourist passed a hideous six hours in Papua New Guinea.,The tourist passed six hideous hours in Papua New Guinea.,The tourist passed a hideous six hour in Papua New Guinea.,The tourist passed a six hours in Papua New Guinea.,The tourist passed six hours in Papua New Guinea.,The tourist passed hideous six hours in Papua New Guinea.,The tourist passed a six hideous hours in Papua New Guinea., good,0.9936142119627835, good,0.9976937599673954, bad,0.04948070080107736, bad,0.018824661565507772, good,0.9628826185946756, good,0.7325296727775847, good,0.938714112183187,,,,,,
264,spentLondon,2,hideous,eight,days,adj-neg,num-low,noun-measure,The tourist passed a hideous eight days in Papua New Guinea.,The tourist passed eight hideous days in Papua New Guinea.,The tourist passed a hideous eight day in Papua New Guinea.,The tourist passed an eight days in Papua New Guinea.,The tourist passed eight days in Papua New Guinea.,The tourist passed hideous eight days in Papua New Guinea.,The tourist passed an eight hideous days in Papua New Guinea., good,0.9956977629514726, good,0.9989834898967797, good,0.7716396905434458, bad,0.13387271426314817, good,0.9959037591755954, good,0.7176328153335544, good,0.9656169939359155,,,,,,
265,spentLondon,2,hideous,eight,weeks,adj-neg,num-low,noun-measure,The tourist passed a hideous eight weeks in Papua New Guinea.,The tourist passed eight hideous weeks in Papua New Guinea.,The tourist passed a hideous eight week in Papua New Guinea.,The tourist passed an eight weeks in Papua New Guinea.,The tourist passed eight weeks in Papua New Guinea.,The tourist passed hideous eight weeks in Papua New Guinea.,The tourist passed an eight hideous weeks in Papua New Guinea., good,0.9955542939379602, good,0.9987772602561696, good,0.67845879574753, bad,0.14223994947543894, good,0.9865010679060322, good,0.631642461748234, good,0.9282744327201271,,,,,,
266,spentLondon,2,hideous,eight,months,adj-neg,num-low,noun-measure,The tourist passed a hideous eight months in Papua New Guinea.,The tourist passed eight hideous months in Papua New Guinea.,The tourist passed a hideous eight month in Papua New Guinea.,The tourist passed an eight months in Papua New Guinea.,The tourist passed eight months in Papua New Guinea.,The tourist passed hideous eight months in Papua New Guinea.,The tourist passed an eight hideous months in Papua New Guinea., good,0.9942613433579021, good,0.9986944080277507, good,0.973014377928866, bad,0.21529066998025148, good,0.9940755566380967, good,0.666217703316084, good,0.9838502681722447,,,,,,
267,spentLondon,2,hideous,eight,years,adj-neg,num-low,noun-measure,The tourist passed a hideous eight years in Papua New Guinea.,The tourist passed eight hideous years in Papua New Guinea.,The tourist passed a hideous eight year in Papua New Guinea.,The tourist passed an eight years in Papua New Guinea.,The tourist passed eight years in Papua New Guinea.,The tourist passed hideous eight years in Papua New Guinea.,The tourist passed an eight hideous years in Papua New Guinea., good,0.9927728960282622, good,0.9982205484046806, bad,0.29897940996238637, bad,0.04009337703897342, good,0.9605650201491113, good,0.5003279978155136, good,0.9014645594310505,,,,,,
268,spentLondon,2,hideous,eight,hours,adj-neg,num-low,noun-measure,The tourist passed a hideous eight hours in Papua New Guinea.,The tourist passed eight hideous hours in Papua New Guinea.,The tourist passed a hideous eight hour in Papua New Guinea.,The tourist passed an eight hours in Papua New Guinea.,The tourist passed eight hours in Papua New Guinea.,The tourist passed hideous eight hours in Papua New Guinea.,The tourist passed an eight hideous hours in Papua New Guinea., good,0.9946979474623105, good,0.9984965785719896, bad,0.1017702077132644, bad,0.05126595094131803, good,0.9820947387260518, good,0.7737632428316776, good,0.9483505467730625,,,,,,
269,spentLondon,2,hideous,ten,days,adj-neg,num-low,noun-measure,The tourist passed a hideous ten days in Papua New Guinea.,The tourist passed ten hideous days in Papua New Guinea.,The tourist passed a hideous ten day in Papua New Guinea.,The tourist passed a ten days in Papua New Guinea.,The tourist passed ten days in Papua New Guinea.,The tourist passed hideous ten days in Papua New Guinea.,The tourist passed a ten hideous days in Papua New Guinea., good,0.9960159962844016, good,0.9985550499470466, good,0.8948881737896892, bad,0.41261165377256703, good,0.9959551993315592, good,0.9762123202382414, good,0.9507314911443742,,,,,,
270,spentLondon,2,hideous,ten,weeks,adj-neg,num-low,noun-measure,The tourist passed a hideous ten weeks in Papua New Guinea.,The tourist passed ten hideous weeks in Papua New Guinea.,The tourist passed a hideous ten week in Papua New Guinea.,The tourist passed a ten weeks in Papua New Guinea.,The tourist passed ten weeks in Papua New Guinea.,The tourist passed hideous ten weeks in Papua New Guinea.,The tourist passed a ten hideous weeks in Papua New Guinea., good,0.9942491229668314, good,0.9983218755281132, good,0.7600386437157629, bad,0.11322157004805178, good,0.990400415028995, good,0.9304342651953074, good,0.905103379784581,,,,,,
